shipment_id,route_id,vehicle_id,planned_departure,actual_departure,planned_arrival,actual_arrival,fuel_used_litres,delay_minutes
3541,R010,V010,2023-06-29 13:00:00,2023-06-29 13:16:00,2023-06-29 22:02:00,2023-06-29 22:27:00,11.248769577917543,25
3542,R043,V036,2023-06-29 13:00:00,2023-06-29 13:27:00,2023-06-29 16:22:00,2023-06-29 16:52:00,25.03038334098855,30
3543,R018,V001,2023-06-29 11:00:00,2023-06-29 10:54:00,2023-06-29 14:17:00,2023-06-29 14:17:00,10.566871161878614,0
3544,R019,V044,2023-06-29 11:00:00,2023-06-29 11:08:00,2023-06-29 13:19:00,2023-06-29 13:32:00,54.68078028002515,13
3545,R044,V029,2023-06-29 23:00:00,2023-06-29 22:53:00,2023-06-30 04:24:00,2023-06-30 04:24:00,24.006082807842965,0
3546,R036,V027,2023-06-29 10:00:00,2023-06-29 10:13:00,2023-06-29 17:28:00,2023-06-29 17:58:00,84.31828915603508,30
3547,R001,V032,2023-06-29 21:00:00,2023-06-29 21:17:00,2023-06-30 02:16:00,2023-06-30 02:52:00,73.89576763536736,36
3548,R034,V013,2023-06-29 10:00:00,2023-06-29 10:15:00,2023-06-29 11:16:00,2023-06-29 11:50:00,34.413408650236434,34
3549,R029,V007,2023-06-29 19:00:00,2023-06-29 19:25:00,2023-06-29 20:20:00,2023-06-29 20:20:00,51.07884195259525,0
3550,R026,V014,2023-06-29 11:00:00,2023-06-29 10:51:00,2023-06-29 20:34:00,2023-06-29 20:57:00,83.05647158599675,23
3551,R015,V020,2023-06-29 07:00:00,2023-06-29 07:25:00,2023-06-29 08:12:00,2023-06-29 08:24:00,40.0679552264092,12
3552,R039,V026,2023-06-29 12:00:00,2023-06-29 12:11:00,2023-06-29 15:10:00,2023-06-29 16:29:00,65.05782852928749,79
3553,R001,V038,2023-06-29 01:00:00,2023-06-29 01:17:00,2023-06-29 06:16:00,2023-06-29 06:16:00,77.86139557988405,0
3554,R012,V038,2023-06-29 07:00:00,2023-06-29 07:17:00,2023-06-29 16:38:00,2023-06-29 18:06:00,10.77272554178744,88
3555,R042,V006,2023-06-29 00:00:00,2023-06-28 23:51:00,2023-06-29 06:28:00,2023-06-29 06:28:00,94.26680198565771,0
3556,R031,V041,2023-06-29 21:00:00,2023-06-29 21:09:00,2023-06-30 01:39:00,2023-06-30 01:49:00,36.44867869224895,10
3557,R014,V040,2023-06-29 15:00:00,2023-06-29 15:20:00,2023-06-29 20:20:00,2023-06-29 20:20:00,32.159806099313805,0
3558,R020,V023,2023-06-29 05:00:00,2023-06-29 04:59:00,2023-06-29 12:48:00,2023-06-29 12:53:00,31.73830105774239,5
3559,R015,V043,2023-06-29 21:00:00,2023-06-29 20:57:00,2023-06-29 22:12:00,2023-06-29 23:24:00,40.42482418213448,72
3560,R048,V029,2023-06-30 13:00:00,2023-06-30 13:23:00,2023-06-30 14:20:00,2023-06-30 14:49:00,86.73419240927383,29
3561,R011,V033,2023-06-30 00:00:00,2023-06-30 00:02:00,2023-06-30 08:11:00,2023-06-30 08:27:00,90.51528851624131,16
3562,R011,V025,2023-06-30 15:00:00,2023-06-30 15:06:00,2023-06-30 23:11:00,2023-06-30 23:46:00,93.80123068871727,35
3563,R035,V044,2023-06-30 15:00:00,2023-06-30 15:02:00,2023-06-30 19:09:00,2023-06-30 19:25:00,38.13319344536718,16
3564,R046,V038,2023-06-30 01:00:00,2023-06-30 00:56:00,2023-06-30 10:39:00,2023-06-30 11:04:00,17.440913491172157,25
3565,R030,V020,2023-06-30 05:00:00,2023-06-30 05:24:00,2023-06-30 11:19:00,2023-06-30 11:48:00,84.25572708042472,29
3566,R050,V031,2023-06-30 18:00:00,2023-06-30 18:05:00,2023-06-30 20:02:00,2023-06-30 20:16:00,67.24891732536655,14
3567,R005,V034,2023-06-30 15:00:00,2023-06-30 15:03:00,2023-06-30 19:41:00,2023-06-30 19:41:00,24.82761321254762,0
3568,R021,V029,2023-06-30 23:00:00,2023-06-30 23:08:00,2023-07-01 04:35:00,2023-07-01 04:35:00,82.89202494545971,0
3569,R033,V044,2023-06-30 22:00:00,2023-06-30 22:15:00,2023-07-01 06:02:00,2023-07-01 06:03:00,8.069805286447448,1
3570,R034,V007,2023-06-30 01:00:00,2023-06-30 01:14:00,2023-06-30 02:16:00,2023-06-30 02:16:00,38.97231488334409,0
3571,R044,V016,2023-06-30 06:00:00,2023-06-30 06:25:00,2023-06-30 11:24:00,2023-06-30 12:07:00,20.557648881509586,43
3572,R004,V041,2023-06-30 11:00:00,2023-06-30 11:22:00,2023-06-30 17:33:00,2023-06-30 17:35:00,30.851405329958872,2
3573,R035,V003,2023-06-30 02:00:00,2023-06-30 01:59:00,2023-06-30 06:09:00,2023-06-30 06:32:00,37.475928489110025,23
3574,R004,V046,2023-06-30 02:00:00,2023-06-30 02:27:00,2023-06-30 08:33:00,2023-06-30 08:56:00,31.213656715618836,23
3575,R042,V024,2023-06-30 12:00:00,2023-06-30 12:26:00,2023-06-30 18:28:00,2023-06-30 19:13:00,90.91162753940604,45
3576,R046,V036,2023-06-30 10:00:00,2023-06-30 10:29:00,2023-06-30 19:39:00,2023-06-30 20:05:00,16.900349459140642,26
3577,R035,V020,2023-06-30 23:00:00,2023-06-30 23:26:00,2023-07-01 03:09:00,2023-07-01 03:17:00,39.130976988323944,8
3578,R007,V016,2023-06-30 00:00:00,2023-06-29 23:52:00,2023-06-30 05:15:00,2023-06-30 05:48:00,51.62532414961622,33
3579,R005,V031,2023-06-30 14:00:00,2023-06-30 14:15:00,2023-06-30 18:41:00,2023-06-30 19:33:00,25.955915851958352,52
3580,R048,V014,2023-07-01 20:00:00,2023-07-01 20:17:00,2023-07-01 21:20:00,2023-07-01 21:20:00,76.7848561744592,0
3581,R041,V010,2023-07-01 21:00:00,2023-07-01 21:18:00,2023-07-02 01:56:00,2023-07-02 02:25:00,28.527470444596872,29
3582,R048,V041,2023-07-01 23:00:00,2023-07-01 23:20:00,2023-07-02 00:20:00,2023-07-02 00:34:00,91.10790410848907,14
3583,R001,V024,2023-07-01 07:00:00,2023-07-01 06:56:00,2023-07-01 12:16:00,2023-07-01 12:16:00,73.8026796397788,0
3584,R021,V040,2023-07-01 07:00:00,2023-07-01 07:29:00,2023-07-01 12:35:00,2023-07-01 12:35:00,91.36208876828535,0
3585,R045,V034,2023-07-01 04:00:00,2023-07-01 04:29:00,2023-07-01 10:11:00,2023-07-01 10:43:00,80.64173155915212,32
3586,R020,V008,2023-07-01 11:00:00,2023-07-01 11:11:00,2023-07-01 18:48:00,2023-07-01 18:48:00,33.134222573924,0
3587,R045,V031,2023-07-01 22:00:00,2023-07-01 22:04:00,2023-07-02 04:11:00,2023-07-02 04:28:00,91.1924895419327,17
3588,R031,V012,2023-07-01 08:00:00,2023-07-01 08:06:00,2023-07-01 12:39:00,2023-07-01 12:39:00,39.3087170328525,0
3589,R026,V026,2023-07-01 22:00:00,2023-07-01 22:10:00,2023-07-02 07:34:00,2023-07-02 08:03:00,94.68084712133368,29
3590,R006,V019,2023-07-01 18:00:00,2023-07-01 17:56:00,2023-07-01 21:46:00,2023-07-01 22:51:00,6.855703806990074,65
3591,R001,V046,2023-07-01 13:00:00,2023-07-01 13:05:00,2023-07-01 18:16:00,2023-07-01 18:29:00,76.67526535757105,13
3592,R011,V012,2023-07-01 17:00:00,2023-07-01 17:24:00,2023-07-02 01:11:00,2023-07-02 02:14:00,92.20030139006334,63
3593,R049,V005,2023-07-01 17:00:00,2023-07-01 17:02:00,2023-07-01 23:17:00,2023-07-01 23:30:00,67.54334937499084,13
3594,R036,V043,2023-07-01 00:00:00,2023-07-01 00:07:00,2023-07-01 07:28:00,2023-07-01 08:00:00,86.85778238348104,32
3595,R017,V045,2023-07-01 17:00:00,2023-07-01 17:13:00,2023-07-02 01:51:00,2023-07-02 02:33:00,97.70754664261517,42
3596,R017,V042,2023-07-01 05:00:00,2023-07-01 05:11:00,2023-07-01 13:51:00,2023-07-01 14:46:00,89.95759740019398,55
3597,R013,V014,2023-07-01 10:00:00,2023-07-01 10:24:00,2023-07-01 14:17:00,2023-07-01 14:17:00,74.28573691669943,0
3598,R015,V046,2023-07-01 15:00:00,2023-07-01 14:57:00,2023-07-01 16:12:00,2023-07-01 16:38:00,41.46283420492352,26
3599,R027,V010,2023-07-02 08:00:00,2023-07-02 08:10:00,2023-07-02 16:53:00,2023-07-02 16:53:00,23.630211556536718,0
3600,R020,V045,2023-07-02 19:00:00,2023-07-02 19:27:00,2023-07-03 02:48:00,2023-07-03 02:57:00,28.902402727242702,9
3601,R013,V003,2023-07-02 07:00:00,2023-07-02 06:56:00,2023-07-02 11:17:00,2023-07-02 12:20:00,66.15248045104009,63
3602,R009,V004,2023-07-02 23:00:00,2023-07-02 23:21:00,2023-07-03 05:06:00,2023-07-03 05:06:00,66.14028057911248,0
3603,R001,V040,2023-07-02 02:00:00,2023-07-02 02:01:00,2023-07-02 07:16:00,2023-07-02 07:29:00,76.10781021600485,13
3604,R046,V009,2023-07-02 01:00:00,2023-07-02 00:54:00,2023-07-02 10:39:00,2023-07-02 10:39:00,16.494070034561588,0
3605,R050,V027,2023-07-02 13:00:00,2023-07-02 13:20:00,2023-07-02 15:02:00,2023-07-02 15:36:00,71.36092119713868,34
3606,R032,V013,2023-07-02 22:00:00,2023-07-02 22:21:00,2023-07-02 23:01:00,2023-07-02 23:07:00,89.49946906447153,6
3607,R045,V024,2023-07-02 01:00:00,2023-07-02 01:08:00,2023-07-02 07:11:00,2023-07-02 07:53:00,80.80299680272503,42
3608,R049,V023,2023-07-02 22:00:00,2023-07-02 22:25:00,2023-07-03 04:17:00,2023-07-03 04:18:00,63.615372024584694,1
3609,R032,V046,2023-07-02 01:00:00,2023-07-02 01:01:00,2023-07-02 02:01:00,2023-07-02 02:01:00,86.81979214261169,0
3610,R024,V019,2023-07-02 16:00:00,2023-07-02 15:59:00,2023-07-02 20:22:00,2023-07-02 20:59:00,95.7833942585081,37
3611,R028,V021,2023-07-02 17:00:00,2023-07-02 16:55:00,2023-07-03 00:27:00,2023-07-03 00:27:00,8.456791423093796,0
3612,R027,V031,2023-07-02 06:00:00,2023-07-02 06:21:00,2023-07-02 14:53:00,2023-07-02 15:41:00,21.534769571952417,48
3613,R008,V003,2023-07-02 06:00:00,2023-07-02 06:06:00,2023-07-02 13:27:00,2023-07-02 14:28:00,61.36841351178601,61
3614,R006,V004,2023-07-02 22:00:00,2023-07-02 22:22:00,2023-07-03 01:46:00,2023-07-03 01:46:00,7.112701617476413,0
3615,R016,V044,2023-07-02 20:00:00,2023-07-02 20:25:00,2023-07-02 23:29:00,2023-07-02 23:39:00,38.158372350382706,10
3616,R022,V023,2023-07-02 14:00:00,2023-07-02 14:12:00,2023-07-02 18:29:00,2023-07-02 18:29:00,20.234742533524656,0
3617,R022,V039,2023-07-02 15:00:00,2023-07-02 15:04:00,2023-07-02 19:29:00,2023-07-02 19:29:00,19.062788957858405,0
3618,R005,V025,2023-07-02 03:00:00,2023-07-02 02:55:00,2023-07-02 07:41:00,2023-07-02 08:38:00,25.43205950687647,57
3619,R007,V018,2023-07-02 22:00:00,2023-07-02 22:24:00,2023-07-03 03:15:00,2023-07-03 03:15:00,51.66756645668991,0
3620,R049,V045,2023-07-02 19:00:00,2023-07-02 19:08:00,2023-07-03 01:17:00,2023-07-03 01:17:00,61.407450900270405,0
3621,R049,V031,2023-07-03 04:00:00,2023-07-03 04:26:00,2023-07-03 10:17:00,2023-07-03 10:17:00,63.137305615007165,0
3622,R012,V049,2023-07-03 02:00:00,2023-07-03 02:23:00,2023-07-03 11:38:00,2023-07-03 11:53:00,10.487482460837473,15
3623,R005,V040,2023-07-03 21:00:00,2023-07-03 21:11:00,2023-07-04 01:41:00,2023-07-04 02:23:00,25.114315862134905,42
3624,R004,V027,2023-07-03 21:00:00,2023-07-03 21:14:00,2023-07-04 03:33:00,2023-07-04 03:33:00,35.57614367188218,0
3625,R014,V032,2023-07-03 00:00:00,2023-07-03 00:14:00,2023-07-03 05:20:00,2023-07-03 06:06:00,29.966700915418734,46
3626,R026,V029,2023-07-03 17:00:00,2023-07-03 17:28:00,2023-07-04 02:34:00,2023-07-04 02:34:00,86.24724898757574,0
3627,R001,V046,2023-07-03 05:00:00,2023-07-03 05:05:00,2023-07-03 10:16:00,2023-07-03 10:31:00,71.48068562960916,15
3628,R039,V034,2023-07-03 17:00:00,2023-07-03 17:16:00,2023-07-03 20:10:00,2023-07-03 20:10:00,68.12848770711389,0
3629,R049,V050,2023-07-03 07:00:00,2023-07-03 07:13:00,2023-07-03 13:17:00,2023-07-03 13:17:00,74.3370955010294,0
3630,R007,V027,2023-07-03 23:00:00,2023-07-03 23:22:00,2023-07-04 04:15:00,2023-07-04 04:49:00,55.34577702854297,34
3631,R034,V035,2023-07-03 20:00:00,2023-07-03 20:20:00,2023-07-03 21:16:00,2023-07-03 21:41:00,41.33041000375575,25
3632,R023,V020,2023-07-03 02:00:00,2023-07-03 02:01:00,2023-07-03 09:42:00,2023-07-03 09:45:00,14.191489476686131,3
3633,R047,V008,2023-07-03 07:00:00,2023-07-03 07:13:00,2023-07-03 13:41:00,2023-07-03 13:46:00,52.1470045354869,5
3634,R041,V021,2023-07-03 05:00:00,2023-07-03 05:17:00,2023-07-03 09:56:00,2023-07-03 10:04:00,27.411227945696794,8
3635,R043,V030,2023-07-03 02:00:00,2023-07-03 02:15:00,2023-07-03 05:22:00,2023-07-03 06:32:00,26.693621344828784,70
3636,R020,V020,2023-07-03 10:00:00,2023-07-03 10:05:00,2023-07-03 17:48:00,2023-07-03 18:09:00,30.283636574457407,21
3637,R049,V006,2023-07-03 18:00:00,2023-07-03 18:16:00,2023-07-04 00:17:00,2023-07-04 01:25:00,66.60983483046651,68
3638,R021,V023,2023-07-03 18:00:00,2023-07-03 17:57:00,2023-07-03 23:35:00,2023-07-03 23:35:00,86.13572680752233,0
3639,R049,V029,2023-07-04 08:00:00,2023-07-04 07:53:00,2023-07-04 14:17:00,2023-07-04 14:43:00,70.47942421174854,26
3640,R025,V032,2023-07-04 21:00:00,2023-07-04 21:02:00,2023-07-05 03:03:00,2023-07-05 03:58:00,93.12099897768849,55
3641,R023,V019,2023-07-04 19:00:00,2023-07-04 19:20:00,2023-07-05 02:42:00,2023-07-05 02:42:00,14.557295053063196,0
3642,R005,V050,2023-07-04 04:00:00,2023-07-04 03:59:00,2023-07-04 08:41:00,2023-07-04 08:41:00,23.377227970815966,0
3643,R029,V022,2023-07-04 16:00:00,2023-07-04 15:58:00,2023-07-04 17:20:00,2023-07-04 17:34:00,51.80698387210346,14
3644,R044,V043,2023-07-04 00:00:00,2023-07-04 00:21:00,2023-07-04 05:24:00,2023-07-04 06:40:00,22.816471761962426,76
3645,R029,V010,2023-07-04 01:00:00,2023-07-04 01:15:00,2023-07-04 02:20:00,2023-07-04 02:32:00,48.54372010106076,12
3646,R050,V031,2023-07-04 13:00:00,2023-07-04 13:27:00,2023-07-04 15:02:00,2023-07-04 15:06:00,71.88701891952208,4
3647,R037,V049,2023-07-04 11:00:00,2023-07-04 11:25:00,2023-07-04 18:22:00,2023-07-04 19:27:00,90.45301128965077,65
3648,R005,V013,2023-07-04 02:00:00,2023-07-04 02:01:00,2023-07-04 06:41:00,2023-07-04 06:41:00,25.177398304240423,0
3649,R019,V029,2023-07-04 02:00:00,2023-07-04 02:05:00,2023-07-04 04:19:00,2023-07-04 04:19:00,56.36848191996719,0
3650,R033,V042,2023-07-04 11:00:00,2023-07-04 10:55:00,2023-07-04 19:02:00,2023-07-04 19:51:00,7.97833837183461,49
3651,R030,V032,2023-07-04 12:00:00,2023-07-04 11:50:00,2023-07-04 18:19:00,2023-07-04 18:19:00,97.79077166906572,0
3652,R014,V033,2023-07-04 09:00:00,2023-07-04 09:15:00,2023-07-04 14:20:00,2023-07-04 14:20:00,27.794258713377253,0
3653,R013,V046,2023-07-04 15:00:00,2023-07-04 14:51:00,2023-07-04 19:17:00,2023-07-04 19:17:00,66.88683036159621,0
3654,R027,V032,2023-07-04 03:00:00,2023-07-04 03:24:00,2023-07-04 11:53:00,2023-07-04 12:36:00,24.11295188057782,43
3655,R021,V036,2023-07-04 16:00:00,2023-07-04 16:08:00,2023-07-04 21:35:00,2023-07-04 21:35:00,99.5990419384025,0
3656,R028,V004,2023-07-04 17:00:00,2023-07-04 17:18:00,2023-07-05 00:27:00,2023-07-05 00:49:00,9.388158868283385,22
3657,R003,V004,2023-07-05 16:00:00,2023-07-05 15:53:00,2023-07-05 22:03:00,2023-07-05 22:03:00,30.83905702072994,0
3658,R048,V037,2023-07-05 17:00:00,2023-07-05 17:27:00,2023-07-05 18:20:00,2023-07-05 18:39:00,83.44806162137064,19
3659,R031,V012,2023-07-05 06:00:00,2023-07-05 05:51:00,2023-07-05 10:39:00,2023-07-05 11:08:00,34.02428415413295,29
3660,R027,V012,2023-07-05 22:00:00,2023-07-05 21:52:00,2023-07-06 06:53:00,2023-07-06 06:53:00,22.899088647641886,0
3661,R017,V003,2023-07-05 13:00:00,2023-07-05 13:11:00,2023-07-05 21:51:00,2023-07-05 22:06:00,97.02727280040146,15
3662,R017,V014,2023-07-05 04:00:00,2023-07-05 04:02:00,2023-07-05 12:51:00,2023-07-05 12:56:00,92.97931480146622,5
3663,R026,V049,2023-07-05 09:00:00,2023-07-05 08:58:00,2023-07-05 18:34:00,2023-07-05 19:29:00,90.76738046666223,55
3664,R032,V007,2023-07-05 20:00:00,2023-07-05 19:53:00,2023-07-05 21:01:00,2023-07-05 21:51:00,78.49696963030233,50
3665,R033,V035,2023-07-05 13:00:00,2023-07-05 13:12:00,2023-07-05 21:02:00,2023-07-05 21:02:00,8.494679356711037,0
3666,R014,V038,2023-07-05 00:00:00,2023-07-05 00:11:00,2023-07-05 05:20:00,2023-07-05 05:20:00,29.54778388715833,0
3667,R038,V020,2023-07-05 18:00:00,2023-07-05 18:28:00,2023-07-05 21:19:00,2023-07-05 22:14:00,100.2065000959832,55
3668,R004,V046,2023-07-05 10:00:00,2023-07-05 10:14:00,2023-07-05 16:33:00,2023-07-05 16:57:00,33.796899641376676,24
3669,R039,V005,2023-07-05 15:00:00,2023-07-05 15:06:00,2023-07-05 18:10:00,2023-07-05 18:47:00,65.08520396451999,37
3670,R011,V024,2023-07-05 15:00:00,2023-07-05 15:23:00,2023-07-05 23:11:00,2023-07-05 23:33:00,88.5229974789001,22
3671,R047,V038,2023-07-05 20:00:00,2023-07-05 20:23:00,2023-07-06 02:41:00,2023-07-06 03:29:00,55.564171222133695,48
3672,R048,V044,2023-07-05 18:00:00,2023-07-05 18:26:00,2023-07-05 19:20:00,2023-07-05 20:09:00,83.84622071787,49
3673,R043,V012,2023-07-06 20:00:00,2023-07-06 20:04:00,2023-07-06 23:22:00,2023-07-06 23:33:00,24.475972068439884,11
3674,R040,V023,2023-07-06 23:00:00,2023-07-06 22:59:00,2023-07-07 04:02:00,2023-07-07 04:13:00,15.587715897899974,11
3675,R031,V007,2023-07-06 03:00:00,2023-07-06 03:26:00,2023-07-06 07:39:00,2023-07-06 07:39:00,33.72470096073307,0
3676,R025,V022,2023-07-06 02:00:00,2023-07-06 02:10:00,2023-07-06 08:03:00,2023-07-06 08:39:00,93.37424119717848,36
3677,R027,V043,2023-07-06 23:00:00,2023-07-06 23:10:00,2023-07-07 07:53:00,2023-07-07 08:08:00,20.871926836452957,15
3678,R041,V037,2023-07-06 16:00:00,2023-07-06 16:15:00,2023-07-06 20:56:00,2023-07-06 21:29:00,27.43416422394464,33
3679,R044,V008,2023-07-06 16:00:00,2023-07-06 15:56:00,2023-07-06 21:24:00,2023-07-06 21:24:00,24.0108923593647,0
3680,R037,V040,2023-07-06 06:00:00,2023-07-06 05:57:00,2023-07-06 13:22:00,2023-07-06 13:47:00,91.8832619412323,25
3681,R049,V015,2023-07-06 13:00:00,2023-07-06 12:58:00,2023-07-06 19:17:00,2023-07-06 19:58:00,62.78736647645645,41
3682,R026,V018,2023-07-06 03:00:00,2023-07-06 03:03:00,2023-07-06 12:34:00,2023-07-06 13:12:00,86.50725500552036,38
3683,R011,V048,2023-07-06 17:00:00,2023-07-06 16:57:00,2023-07-07 01:11:00,2023-07-07 01:28:00,103.22654454055399,17
3684,R047,V016,2023-07-06 23:00:00,2023-07-06 22:54:00,2023-07-07 05:41:00,2023-07-07 06:01:00,51.44568915075441,20
3685,R014,V048,2023-07-06 20:00:00,2023-07-06 20:09:00,2023-07-07 01:20:00,2023-07-07 02:29:00,28.55062269656027,69
3686,R032,V025,2023-07-06 03:00:00,2023-07-06 02:59:00,2023-07-06 04:01:00,2023-07-06 04:43:00,92.12714213378015,42
3687,R048,V026,2023-07-06 12:00:00,2023-07-06 12:21:00,2023-07-06 13:20:00,2023-07-06 13:20:00,89.42888101219626,0
3688,R050,V039,2023-07-06 19:00:00,2023-07-06 19:27:00,2023-07-06 21:02:00,2023-07-06 21:02:00,65.39073823157011,0
3689,R007,V014,2023-07-07 22:00:00,2023-07-07 22:23:00,2023-07-08 03:15:00,2023-07-08 04:26:00,55.12776894657589,71
3690,R011,V046,2023-07-07 04:00:00,2023-07-07 04:18:00,2023-07-07 12:11:00,2023-07-07 12:11:00,95.30208694588212,0
3691,R007,V045,2023-07-07 03:00:00,2023-07-07 03:23:00,2023-07-07 08:15:00,2023-07-07 09:15:00,52.07913531376029,60
3692,R028,V043,2023-07-07 22:00:00,2023-07-07 21:58:00,2023-07-08 05:27:00,2023-07-08 06:23:00,8.857050869768807,56
3693,R031,V010,2023-07-07 00:00:00,2023-07-07 00:01:00,2023-07-07 04:39:00,2023-07-07 04:39:00,35.33207373692072,0
3694,R028,V025,2023-07-07 06:00:00,2023-07-07 06:29:00,2023-07-07 13:27:00,2023-07-07 13:30:00,8.231751804371914,3
3695,R050,V019,2023-07-07 20:00:00,2023-07-07 20:21:00,2023-07-07 22:02:00,2023-07-07 22:23:00,68.30144750264718,21
3696,R028,V038,2023-07-07 17:00:00,2023-07-07 16:55:00,2023-07-08 00:27:00,2023-07-08 00:37:00,8.673359162714739,10
3697,R028,V034,2023-07-07 03:00:00,2023-07-07 03:00:00,2023-07-07 10:27:00,2023-07-07 10:34:00,9.369625732701463,7
3698,R008,V049,2023-07-07 22:00:00,2023-07-07 22:12:00,2023-07-08 05:27:00,2023-07-08 06:05:00,65.97710239382141,38
3699,R048,V004,2023-07-07 10:00:00,2023-07-07 10:28:00,2023-07-07 11:20:00,2023-07-07 11:20:00,81.98623856047983,0
3700,R042,V019,2023-07-07 17:00:00,2023-07-07 17:10:00,2023-07-07 23:28:00,2023-07-07 23:45:00,102.86588936930842,17
3701,R044,V032,2023-07-07 08:00:00,2023-07-07 07:54:00,2023-07-07 13:24:00,2023-07-07 13:24:00,20.533371784661433,0
3702,R030,V013,2023-07-07 04:00:00,2023-07-07 04:29:00,2023-07-07 10:19:00,2023-07-07 10:39:00,84.4647534911999,20
3703,R007,V006,2023-07-07 14:00:00,2023-07-07 14:16:00,2023-07-07 19:15:00,2023-07-07 19:54:00,54.44887434129301,39
3704,R014,V049,2023-07-07 07:00:00,2023-07-07 07:14:00,2023-07-07 12:20:00,2023-07-07 12:20:00,27.87837535223201,0
3705,R029,V013,2023-07-07 00:00:00,2023-07-06 23:55:00,2023-07-07 01:20:00,2023-07-07 01:32:00,49.270566749981036,12
3706,R031,V011,2023-07-08 16:00:00,2023-07-08 16:04:00,2023-07-08 20:39:00,2023-07-08 20:39:00,37.95156093251998,0
3707,R009,V010,2023-07-08 22:00:00,2023-07-08 22:02:00,2023-07-09 04:06:00,2023-07-09 05:32:00,69.82397545722098,86
3708,R021,V017,2023-07-08 00:00:00,2023-07-08 00:17:00,2023-07-08 05:35:00,2023-07-08 05:47:00,82.28635597043726,12
3709,R004,V037,2023-07-08 14:00:00,2023-07-08 14:00:00,2023-07-08 20:33:00,2023-07-08 20:33:00,34.11098283324071,0
3710,R047,V022,2023-07-08 07:00:00,2023-07-08 06:57:00,2023-07-08 13:41:00,2023-07-08 14:26:00,51.46340083468902,45
3711,R050,V032,2023-07-08 18:00:00,2023-07-08 18:19:00,2023-07-08 20:02:00,2023-07-08 20:49:00,69.50968032488247,47
3712,R036,V042,2023-07-08 15:00:00,2023-07-08 15:13:00,2023-07-08 22:28:00,2023-07-08 22:53:00,100.66266481401303,25
3713,R007,V028,2023-07-08 02:00:00,2023-07-08 02:10:00,2023-07-08 07:15:00,2023-07-08 07:15:00,51.73495265139667,0
3714,R033,V005,2023-07-08 08:00:00,2023-07-08 08:26:00,2023-07-08 16:02:00,2023-07-08 17:06:00,7.746293932160745,64
3715,R003,V037,2023-07-08 03:00:00,2023-07-08 03:21:00,2023-07-08 09:03:00,2023-07-08 09:03:00,32.97807389521357,0
3716,R033,V023,2023-07-08 03:00:00,2023-07-08 03:28:00,2023-07-08 11:02:00,2023-07-08 11:03:00,8.091317612870334,1
3717,R032,V029,2023-07-08 02:00:00,2023-07-08 02:13:00,2023-07-08 03:01:00,2023-07-08 03:01:00,84.42192773238389,0
3718,R011,V002,2023-07-08 05:00:00,2023-07-08 05:11:00,2023-07-08 13:11:00,2023-07-08 13:54:00,104.05106864922091,43
3719,R023,V032,2023-07-08 19:00:00,2023-07-08 19:18:00,2023-07-09 02:42:00,2023-07-09 03:17:00,13.13664272191124,35
3720,R022,V042,2023-07-08 09:00:00,2023-07-08 08:52:00,2023-07-08 13:29:00,2023-07-08 14:39:00,19.12297045732298,70
3721,R030,V026,2023-07-08 04:00:00,2023-07-08 04:21:00,2023-07-08 10:19:00,2023-07-08 10:26:00,102.3382449169021,7
3722,R044,V010,2023-07-08 23:00:00,2023-07-08 23:24:00,2023-07-09 04:24:00,2023-07-09 04:49:00,22.584853289048247,25
3723,R004,V028,2023-07-08 06:00:00,2023-07-08 06:07:00,2023-07-08 12:33:00,2023-07-08 12:43:00,35.69169142677014,10
3724,R033,V022,2023-07-08 23:00:00,2023-07-08 23:12:00,2023-07-09 07:02:00,2023-07-09 07:28:00,7.994115454910608,26
3725,R038,V045,2023-07-08 04:00:00,2023-07-08 04:26:00,2023-07-08 07:19:00,2023-07-08 08:08:00,89.61233471627168,49
3726,R004,V001,2023-07-09 06:00:00,2023-07-09 05:58:00,2023-07-09 12:33:00,2023-07-09 12:33:00,34.81282661381236,0
3727,R049,V028,2023-07-09 16:00:00,2023-07-09 16:24:00,2023-07-09 22:17:00,2023-07-09 22:41:00,73.47630986780872,24
3728,R034,V012,2023-07-09 23:00:00,2023-07-09 22:59:00,2023-07-10 00:16:00,2023-07-10 00:31:00,37.71106638846789,15
3729,R042,V015,2023-07-09 15:00:00,2023-07-09 15:06:00,2023-07-09 21:28:00,2023-07-09 21:52:00,98.7788069939791,24
3730,R035,V040,2023-07-09 11:00:00,2023-07-09 11:24:00,2023-07-09 15:09:00,2023-07-09 15:09:00,36.03909937551721,0
3731,R046,V026,2023-07-09 15:00:00,2023-07-09 14:57:00,2023-07-10 00:39:00,2023-07-10 00:48:00,14.87865751488052,9
3732,R024,V017,2023-07-09 14:00:00,2023-07-09 14:13:00,2023-07-09 18:22:00,2023-07-09 18:24:00,86.33413587844493,2
3733,R048,V011,2023-07-09 02:00:00,2023-07-09 02:02:00,2023-07-09 03:20:00,2023-07-09 03:26:00,91.48670883980226,6
